X,Y,OBJECTID,RTE,RTE_SFX,DIST,CNTY,PM_PFX,POSTMILE,PM_SFX,LEG,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT,TRK_2_AXLE,TRK_2_AXLE_PCT,TRK_3_AXLE,TRK_3_AXLE_PCT,TRK_4_AXLE,TRK_4_AXLE_PCT,TRK_5_AXLE,TRK_5_AXLE_PCT,EAL,EST_VER_YEAR,EST_VER_CODE
-121.060911335,39.2164004090001,5399,174,,3,NEV,,10.17,,B,"GRASS VALLEY, JCT. RTE. 20",6900,500,7.24,85,16.9,169,33.8,127,25.35,120,23.94,79,3,E
-121.060911335,39.2164004090001,5400,174,,3,NEV,,10.17,,B,"GRASS VALLEY, JCT. RTE. 20",6900,500,7.24,85,16.9,169,33.8,127,25.35,120,23.94,79,3,E
-123.116621575,38.971246713,5401,175,,1,MEN,,0,,A,"HOPLAND, JCT. RTE. 101",2250,143,6.36,86,60.11,14,9.55,9,6.18,35,24.16,18,18,V
-123.116621575,38.971246713,5402,175,,1,MEN,,0,,A,"HOPLAND, JCT. RTE. 101",2250,143,6.36,86,60.11,14,9.55,9,6.18,35,24.16,18,18,V
-122.912914356,39.0169068820001,5403,175,,1,LAK,R,8.193,,B,JCT. RTE. 29,1900,105,5.55,88,83.39,8,7.84,6,5.33,4,3.45,6,16,E
-122.912914356,39.0169068820001,5404,175,,1,LAK,R,8.193,,B,JCT. RTE. 29,1900,105,5.55,88,83.39,8,7.84,6,5.33,4,3.45,6,16,E
-122.792217412,38.9426090090001,5405,175,,1,LAK,,8.254,,A,JCT. RTE. 29,840,27,3.18,14,51.23,5,19.75,3,12.35,5,16.67,3,16,E
-122.792217412,38.9426090090001,5406,175,,1,LAK,,8.254,,A,JCT. RTE. 29,840,27,3.18,14,51.23,5,19.75,3,12.35,5,16.67,3,16,E
-122.720165426,38.8219268570001,5407,175,,1,LAK,,19.62,,A,COBB POST OFFICE,2900,211,7.28,163,77.25,24,11.37,10,4.74,14,6.64,14,17,V
-122.720165426,38.8219268570001,5408,175,,1,LAK,,19.62,,A,COBB POST OFFICE,2900,211,7.28,163,77.25,24,11.37,10,4.74,14,6.64,14,17,V
-122.615253846,38.7523920670001,5409,175,,1,LAK,,28.038,,B,JCT. RTE. 29,2700,353,13.06,235,66.47,77,21.68,24,6.94,17,4.91,25,17,V
-122.615253846,38.7523920670001,5410,175,,1,LAK,,28.038,,B,JCT. RTE. 29,2700,353,13.06,235,66.47,77,21.68,24,6.94,17,4.91,25,17,V
-115.400276993,33.7104981590001,5411,177,,8,RIV,,0,,A,JCT. RTE. 10,3400,255,7.5,122,48,0,0,10,4,122,48,48,78,E
-115.400276993,33.7104981590001,5412,177,,8,RIV,,0,,A,JCT. RTE. 10,3400,255,7.5,122,48,0,0,10,4,122,48,48,78,E
-115.399951182,33.7143849060001,5413,177,,8,RIV,,0.26,,A,KAISER MINE ROAD,2500,350,14,112,31.9,0,0,13,3.8,225,64.3,83,93,V
-115.399951182,33.7143849060001,5414,177,,8,RIV,,0.26,,A,KAISER MINE ROAD,2500,350,14,112,31.9,0,0,13,3.8,225,64.3,83,93,V
-115.219687658,34.0470540250001,5415,177,,8,RIV,,27.024,,B,JCT. RTE. 62,2500,483,19.3,62,12.8,0,0,23,4.8,398,82.4,143,78,E
-115.219687658,34.0470540250001,5416,177,,8,RIV,,27.024,,B,JCT. RTE. 62,2500,483,19.3,62,12.8,0,0,23,4.8,398,82.4,143,78,E
-119.007047921,35.380966361,5417,178,S,6,KER,S,2.163,,B,NORTH JCT RTE 204,2200,110,5,67,61,10,9,7,6,26,24,13,3,E
-119.007047921,35.380966361,5418,178,S,6,KER,S,2.163,,B,NORTH JCT RTE 204,2200,110,5,67,61,10,9,7,6,26,24,13,3,E
-119.04452356,35.383042188,5419,178,,6,KER,,0,,A,JCT. RTES. 99/58,55000,4950,9,1584,32,248,5,99,2,3020,61,"1,135",4,E
-119.044521003,35.3831866720001,5420,178,,6,KER,,0,,A,JCT. RTES. 99/58,55000,4950,9,1584,32,248,5,99,2,3020,61,"1,135",4,E
-119.009866491,35.382057273,5421,178,,6,KER,R,2.009,,A,"BAKERSFIELD, JCT. RTE. 204",58000,3480,6,2262,65,731,21,209,6,278,8,273,4,E
-119.010140715,35.382168645,5422,178,,6,KER,R,2.009,,A,"BAKERSFIELD, JCT. RTE. 204",58000,3480,6,2262,65,731,21,209,6,278,8,273,4,E
-118.949799049,35.3962413410001,5423,178,,6,KER,R,5.641,,B,"BAKERSFIELD, OSWELL STREET",51000,3060,6,1652,54,734,24,398,13,275,9,279,4,E
-118.949841272,35.3965097620001,5424,178,,6,KER,R,5.641,,B,"BAKERSFIELD, OSWELL STREET",51000,3060,6,1652,54,734,24,398,13,275,9,279,4,E
-118.949799049,35.3962413410001,5425,178,,6,KER,R,5.641,,A,"BAKERSFIELD, OSWELL STREET",43000,1922,4.47,1547,80.49,159,8.27,125,6.48,91,4.75,119,18,V
-118.949841272,35.3965097620001,5426,178,,6,KER,R,5.641,,A,"BAKERSFIELD, OSWELL STREET",43000,1922,4.47,1547,80.49,159,8.27,125,6.48,91,4.75,119,18,V
-118.879802796,35.398282442,5427,178,,6,KER,T,9.614,,B,JCT. RTE. 184,14600,2044,14,1885,92.21,60,2.92,44,2.16,55,2.71,97,20,V
-118.879820349,35.3983673640001,5428,178,,6,KER,T,9.614,,B,JCT. RTE. 184,14600,2044,14,1885,92.21,60,2.92,44,2.16,55,2.71,97,20,V
-118.879802796,35.398282442,5429,178,,6,KER,T,9.614,,A,JCT. RTE. 184,15100,1620,10.73,1461,90.21,59,3.62,45,2.75,55,3.42,82,20,V
-118.879820349,35.3983673640001,5430,178,,6,KER,T,9.614,,A,JCT. RTE. 184,15100,1620,10.73,1461,90.21,59,3.62,45,2.75,55,3.42,82,20,V
-118.478239204,35.628036776,5431,178,,6,KER,R,42.941,,B,JCT. RTE. 155,3850,352,9.13,252,71.63,32,8.99,19,5.34,49,14.04,31,18,V
-118.478357123,35.628133597,5432,178,,6,KER,R,42.941,,B,JCT. RTE. 155,3850,352,9.13,252,71.63,32,8.99,19,5.34,49,14.04,31,18,V
-118.478239204,35.628036776,5433,178,,6,KER,R,42.941,,A,JCT. RTE. 155,3550,296,8.34,256,86.44,15,5.05,7,2.52,18,5.99,18,18,V
-118.478357123,35.628133597,5434,178,,6,KER,R,42.941,,A,JCT. RTE. 155,3550,296,8.34,256,86.44,15,5.05,7,2.52,18,5.99,18,18,V
-118.30316321,35.664173389,5435,178,,9,KER,,57.076,,A,KELSO VALLEY ROAD,2600,213,8.2,187,88,9,4,4,2,13,6,12,15,E
-118.30316321,35.664173389,5436,178,,9,KER,,57.076,,A,KELSO VALLEY ROAD,2600,213,8.2,187,88,9,4,4,2,13,6,12,15,E
-117.903069297,35.6016105690001,5437,178,,9,KER,,88.26,,B,JCT. RTE. 14,1400,304,21.71,123,40.46,81,26.64,23,7.57,77,25.33,42,22,V
-117.903069297,35.6016105690001,5438,178,,9,KER,,88.26,,B,JCT. RTE. 14,1400,304,21.71,123,40.46,81,26.64,23,7.57,77,25.33,42,22,V
-117.882431924,35.6395420060001,5439,178,,9,KER,R,88.453,,A,JCT. RTE. 14,2300,253,11,142,56.2,27,10.74,18,7.02,66,26.03,33,13,V
-117.882431924,35.6395420060001,5440,178,,9,KER,R,88.453,,A,JCT. RTE. 14,2300,253,11,142,56.2,27,10.74,18,7.02,66,26.03,33,13,V
-117.800722116,35.651457443,5441,178,,9,KER,R,93.237,,B,JCT. RTE. 395,3000,225,7.5,61,27,27,12,7,3,131,58,51,4,E
-117.800722116,35.651457443,5442,178,,9,KER,R,93.237,,B,JCT. RTE. 395,3000,225,7.5,61,27,27,12,7,3,131,58,51,4,E
-117.800722116,35.651457443,5443,178,,9,KER,R,93.237,,A,JCT. RTE. 395,5400,228,4.22,105,45.86,18,7.89,11,4.89,94,41.35,39,13,E
-117.800722116,35.651457443,5444,178,,9,KER,R,93.237,,A,JCT. RTE. 395,5400,228,4.22,105,45.86,18,7.89,11,4.89,94,41.35,39,13,E
-117.669942164,35.6225184520001,5445,178,,9,KER,,102.616,,B,RIDGECREST BLVD/CHINA LAKE,19300,676,3.5,358,53,68,10,20,3,230,34,101,4,E
-117.669942164,35.6225184520001,5446,178,,9,KER,,102.616,,B,RIDGECREST BLVD/CHINA LAKE,19300,676,3.5,358,53,68,10,20,3,230,34,101,4,E
-117.669942164,35.6225184520001,5447,178,,9,KER,,102.616,,A,RIDGECREST BLVD/CHINA LAKE,8700,261,3,131,50,23,9,8,3,99,38,42,4,E
-117.669942164,35.6225184520001,5448,178,,9,KER,,102.616,,A,RIDGECREST BLVD/CHINA LAKE,8700,261,3,131,50,23,9,8,3,99,38,42,4,E
-117.510569017,35.6470030570001,5449,178,,8,SBD,,7.35,,B,TRONA ROAD,2200,176,8,26,15,18,10,7,4,125,71,47,91,E
-117.510569017,35.6470030570001,5450,178,,8,SBD,,7.35,,B,TRONA ROAD,2200,176,8,26,15,18,10,7,4,125,71,47,91,E
-117.510569017,35.6470030570001,5451,178,,8,SBD,,7.35,,A,TRONA ROAD,2000,200,10,20,10,10,5,4,2,166,83,59,91,E
-117.510569017,35.6470030570001,5452,178,,8,SBD,,7.35,,A,TRONA ROAD,2000,200,10,20,10,10,5,4,2,166,83,59,91,E
-117.3920981,35.681317515,5453,178,,8,SBD,,14.778,,B,TRONA ROAD,2000,240,12,14,5.7,4,1.8,0,0,222,92.5,77,91,V
-117.3920981,35.681317515,5454,178,,8,SBD,,14.778,,B,TRONA ROAD,2000,240,12,14,5.7,4,1.8,0,0,222,92.5,77,91,V
-116.49216674,35.9112153730001,5455,178,,9,INY,,28,,A,"DEATH VALLEY MONUMENT, SOUTH BOUNDARY",250,15,6.07,11,75,0,0,4,25,0,0,1,7,V
-116.49216674,35.9112153730001,5456,178,,9,INY,,28,,A,"DEATH VALLEY MONUMENT, SOUTH BOUNDARY",250,15,6.07,11,75,0,0,4,25,0,0,1,7,V
-116.274898723,35.9963435610001,5457,178,,9,INY,,42.92,,B,JCT. RTE. 127,90,5,5.5,3,50,0,0,0,0,3,50,1,3,V
-116.274898723,35.9963435610001,5458,178,,9,INY,,42.92,,B,JCT. RTE. 127,90,5,5.5,3,50,0,0,0,0,3,50,1,3,V
-116.270395369,35.972726112,5459,178,,9,INY,,42.93,,A,JCT. RTE. 127,940,86,9.1,45,52.2,12,14.5,4,4.4,25,28.9,12,94,V
-116.270395369,35.972726112,5460,178,,9,INY,,42.93,,A,JCT. RTE. 127,940,86,9.1,45,52.2,12,14.5,4,4.4,25,28.9,12,94,V
-116.108331089,36.1671879670001,5461,178,,9,INY,,62.186,,B,NEVADA STATE LINE,950,135,14.21,70,51.85,23,17.04,22,16.3,20,14.81,15,22,V
-116.108331089,36.1671879670001,5462,178,,9,INY,,62.186,,B,NEVADA STATE LINE,950,135,14.21,70,51.85,23,17.04,22,16.3,20,14.81,15,22,V
-120.205132593,36.734536416,5463,180,,6,FRE,,34.59,,A,JAMES ROAD,8200,1148,14,311,27.11,78,6.81,44,3.87,714,62.21,271,15,E
-120.205141762,36.734620638,5464,180,,6,FRE,,34.59,,A,JAMES ROAD,8200,1148,14,311,27.11,78,6.81,44,3.87,714,62.21,271,15,E
-120.205132593,36.734536416,5465,180,,6,FRE,,34.59,,B,JAMES ROAD,7400,693,9.37,291,41.92,50,7.22,23,3.3,330,47.57,132,11,E
-120.205141762,36.734620638,5466,180,,6,FRE,,34.59,,B,JAMES ROAD,7400,693,9.37,291,41.92,50,7.22,23,3.3,330,47.57,132,11,E
-120.105405439,36.7347166550001,5467,180,,6,FRE,,40.11,,A,SHASTA AVE,8900,1088,12.22,546,50.14,83,7.61,42,3.9,417,38.34,177,21,E
-120.105405439,36.7347166550001,5468,180,,6,FRE,,40.11,,A,SHASTA AVE,8900,1088,12.22,546,50.14,83,7.61,42,3.9,417,38.34,177,21,E
-120.060157519,36.73490459,5469,180,,6,FRE,,42.639,,B,"KERMAN, JCT. RTE. 145",16300,1467,9,1004,68.44,100,6.84,48,3.26,315,21.46,160,21,E
-120.06015651,36.7349730060001,5470,180,,6,FRE,,42.639,,B,"KERMAN, JCT. RTE. 145",16300,1467,9,1004,68.44,100,6.84,48,3.26,315,21.46,160,21,E
-120.060157519,36.73490459,5471,180,,6,FRE,,42.639,,A,"KERMAN, JCT. RTE. 145",16000,1974,12.34,1546,78.34,75,3.81,24,1.22,328,16.63,178,19,V
-120.06015651,36.7349730060001,5472,180,,6,FRE,,42.639,,A,"KERMAN, JCT. RTE. 145",16000,1974,12.34,1546,78.34,75,3.81,24,1.22,328,16.63,178,19,V
-119.556305698,36.7359236090001,5473,180,,6,FRE,R,71.334,,A,ACADEMY AVE,17400,2165,12.44,1336,61.71,234,10.8,150,6.93,445,20.55,244,21,V
-119.556311469,36.7361895270001,5474,180,,6,FRE,R,71.334,,A,ACADEMY AVE,17400,2165,12.44,1336,61.71,234,10.8,150,6.93,445,20.55,244,21,V
-119.286707194,36.730384187,5475,180,,6,FRE,,87.706,,A,JCT. RTE. 63 SOUTH,4550,371,8.16,314,84.74,28,7.63,14,3.81,14,3.81,20,19,V
-119.286707194,36.730384187,5476,180,,6,FRE,,87.706,,A,JCT. RTE. 63 SOUTH,4550,371,8.16,314,84.74,28,7.63,14,3.81,14,3.81,20,19,V
-119.286707194,36.730384187,5477,180,,6,FRE,,87.706,,B,JCT. RTE. 63 SOUTH,3650,247,6.76,202,81.59,26,10.47,10,3.97,10,3.97,14,19,V
-119.286707194,36.730384187,5478,180,,6,FRE,,87.706,,B,JCT. RTE. 63 SOUTH,3650,247,6.76,202,81.59,26,10.47,10,3.97,10,3.97,14,19,V
-119.000056398,36.719722937,5479,180,,6,FRE,,108.128,,B,JCT. RTE. 245 SOUTH,1550,140,9,118,84.09,11,7.95,8,5.68,3,2.27,7,19,V
-119.000056398,36.719722937,5480,180,,6,FRE,,108.128,,B,JCT. RTE. 245 SOUTH,1550,140,9,118,84.09,11,7.95,8,5.68,3,2.27,7,19,V
-118.963909887,36.716328198,5481,180,,6,TUL,,110.829,,B,"NORTH BOUNDARY GENERAL GRANT GROVE, KINGS CANYON NATIONAL PARK",1050,76,7.27,57,74.48,9,11.72,6,8.28,4,5.52,5,16,E
-118.963909887,36.716328198,5482,180,,6,TUL,,110.829,,B,"NORTH BOUNDARY GENERAL GRANT GROVE, KINGS CANYON NATIONAL PARK",1050,76,7.27,57,74.48,9,11.72,6,8.28,4,5.52,5,16,E
-118.959385194,36.7559696070001,5483,180,,6,FRE,,112.09,,A,"NORTH BOUNDARY GENERAL GRANT GROVE, KINGS CANYON NATIONAL PARK",1050,76,7.27,56,74.32,9,11.49,6,8.11,5,6.08,5,16,E
-118.959385194,36.7559696070001,5484,180,,6,FRE,,112.09,,A,"NORTH BOUNDARY GENERAL GRANT GROVE, KINGS CANYON NATIONAL PARK",1050,76,7.27,56,74.32,9,11.49,6,8.11,5,6.08,5,16,E
-118.93537349,36.801834909,5485,180,,6,FRE,,116.85,,A,HUME LAKE ROAD,710,61,8.57,54,88.1,4,5.95,2,3.57,1,2.38,3,16,E
-118.93537349,36.801834909,5486,180,,6,FRE,,116.85,,A,HUME LAKE ROAD,710,61,8.57,54,88.1,4,5.95,2,3.57,1,2.38,3,16,E
-119.223109643,38.255137292,5487,182,,9,MNO,,0,,A,"BRIDGEPORT, JCT. RTE. 395",1030,203,19.7,126,61.93,31,15.23,14,7.11,32,15.74,20,16,V
-119.223109643,38.255137292,5488,182,,9,MNO,,0,,A,"BRIDGEPORT, JCT. RTE. 395",1030,203,19.7,126,61.93,31,15.23,14,7.11,32,15.74,20,16,V
-119.161519245,38.4176270450001,5489,182,,9,MNO,,12.651,,B,NEVADA STATE LINE,380,166,43.68,64,38.55,34,20.48,6,3.61,62,37.35,28,22,V
-119.161519245,38.4176270450001,5490,182,,9,MNO,,12.651,,B,NEVADA STATE LINE,380,166,43.68,64,38.55,34,20.48,6,3.61,62,37.35,28,22,V
-121.653200866,36.687289945,5491,183,,5,MON,,0,,A,"SALINAS, JCT. RTE. 101",41500,3611,8.7,2177,60.3,361,10,401,11.1,672,18.6,400,17,E
-121.65253365,36.686943193,5492,183,,5,MON,,0,,A,"SALINAS, JCT. RTE. 101",41500,3611,8.7,2177,60.3,361,10,401,11.1,672,18.6,400,17,E
-121.673081281,36.6841819380001,5493,183,,5,MON,,1.821,,B,"SALINAS, WEST CITY LIMITS",17700,2301,13,835,36.3,359,15.6,299,13,808,35.1,385,17,E
-121.673135572,36.684085994,5494,183,,5,MON,,1.821,,B,"SALINAS, WEST CITY LIMITS",17700,2301,13,835,36.3,359,15.6,299,13,808,35.1,385,17,E
-121.752216212,36.7615097180001,5495,183,,5,MON,,9.006,,B,"CASTROVILLE, JCT. RTE. 156",25500,4080,16,1714,42,477,11.7,530,13,1359,33.3,651,17,E
-121.752327143,36.761407096,5496,183,,5,MON,,9.006,,B,"CASTROVILLE, JCT. RTE. 156",25500,4080,16,1714,42,477,11.7,530,13,1359,33.3,651,17,E
-121.765414003,36.770805905,5497,183,,5,MON,,9.98,,B,"NORTH, CASTROVILLE, JCT. RTE. 1",12900,2193,17,726,33.1,237,10.8,329,15,901,41.1,406,17,E
-121.765414003,36.770805905,5498,183,,5,MON,,9.98,,B,"NORTH, CASTROVILLE, JCT. RTE. 1",12900,2193,17,726,33.1,237,10.8,329,15,901,41.1,406,17,E
-118.9145184,35.208712941,5499,184,,6,KER,L,0,,A,JCT. RTE. 223,4400,670,15.22,307,45.75,40,6.03,18,2.63,306,45.6,123,21,V
-118.9145184,35.208712941,5500,184,,6,KER,L,0,,A,JCT. RTE. 223,4400,670,15.22,307,45.75,40,6.03,18,2.63,306,45.6,123,21,V
-118.914105134,35.352307694,5501,184,,6,KER,,7.937,,B,JCT. RTE. 58,19100,2292,12,1110,48.44,222,9.7,56,2.44,903,39.41,379,21,E
-118.914270517,35.352301708,5502,184,,6,KER,,7.937,,B,JCT. RTE. 58,19100,2292,12,1110,48.44,222,9.7,56,2.44,903,39.41,379,21,E
-118.914105134,35.352307694,5503,184,,6,KER,,7.937,,A,JCT. RTE. 58,21000,1021,4.86,486,47.62,219,21.43,170,16.67,146,14.29,113,6,E
-118.914270517,35.352301708,5504,184,,6,KER,,7.937,,A,JCT. RTE. 58,21000,1021,4.86,486,47.62,219,21.43,170,16.67,146,14.29,113,6,E
-118.914200099,35.376261099,5505,184,,6,KER,,9.6,,B,"BAKERSFIELD, NILES STREET",13200,975,7.39,636,65.21,161,16.48,109,11.19,69,7.12,77,21,V
-118.914200099,35.376261099,5506,184,,6,KER,,9.6,,B,"BAKERSFIELD, NILES STREET",13200,975,7.39,636,65.21,161,16.48,109,11.19,69,7.12,77,21,V
-118.882482303,35.398034226,5507,184,,6,KER,R,12.031,,B,JCT. RTE. 178,3300,291,8.81,248,85.08,19,6.63,16,5.52,8,2.76,16,21,V
-118.882497623,35.3980363210001,5508,184,,6,KER,R,12.031,,B,JCT. RTE. 178,3300,291,8.81,248,85.08,19,6.63,16,5.52,8,2.76,16,21,V
-122.156870558,37.7257904410001,5509,185,,4,ALA,,5.728,,B,JCT. RTE. 112 WEST,23200,376,1.62,305,81.01,37,9.87,10,2.78,24,6.33,24,3,V
-122.156870558,37.7257904410001,5510,185,,4,ALA,,5.728,,B,JCT. RTE. 112 WEST,23200,376,1.62,305,81.01,37,9.87,10,2.78,24,6.33,24,3,V
-122.156870558,37.7257904410001,5511,185,,4,ALA,,5.728,,A,JCT. RTE. 112 WEST,19400,274,1.41,226,82.5,27,10,16,5.71,5,1.79,14,0,V
-122.156870558,37.7257904410001,5512,185,,4,ALA,,5.728,,A,JCT. RTE. 112 WEST,19400,274,1.41,226,82.5,27,10,16,5.71,5,1.79,14,0,V
-122.213964966,37.7719827870001,5513,185,,4,ALA,,10.37,,B,"OAKLAND, 44TH AVE/12TH STREET",26500,647,2.44,513,79.35,66,10.18,6,0.99,61,9.48,46,2,V
-122.213952677,37.771839754,5514,185,,4,ALA,,10.37,,B,"OAKLAND, 44TH AVE/12TH STREET",26500,647,2.44,513,79.35,66,10.18,6,0.99,61,9.48,46,2,V
-122.216158663,37.7730453070001,5515,185,,4,ALA,,10.519,,B,"OAKLAND, HIGH/ 12TH STREETS",3300,291,8.83,223,76.79,46,15.85,7,2.26,15,5.09,18,0,V
-122.21625962,37.7729639680001,5516,185,,4,ALA,,10.519,,B,"OAKLAND, HIGH/ 12TH STREETS",3300,291,8.83,223,76.79,46,15.85,7,2.26,15,5.09,18,0,V
-114.728483005,32.7181370430001,5517,186,,11,IMP,,0,,A,MEXICAN BOUNDARY,3400,235,6.9,96,41,42,18,35,15.1,61,25.9,33,94,E
-114.728483005,32.7181370430001,5518,186,,11,IMP,,0,,A,MEXICAN BOUNDARY,3400,235,6.9,96,41,42,18,35,15.1,61,25.9,33,94,E
-114.720104374,32.7434761220001,5519,186,,11,IMP,,2.07,,B,JCT. RTE. 8,7500,495,6.6,203,41.1,88,17.8,75,15.1,129,26,71,94,E
-114.720104374,32.7434761220001,5520,186,,11,IMP,,2.07,,B,JCT. RTE. 8,7500,495,6.6,203,41.1,88,17.8,75,15.1,129,26,71,94,E
-118.375462096,34.0365436370001,5521,187,,7,LA,,8.802,,B,"LOS ANGELES, JCT. RTE. 10, SANTA MONICA FREEWAY",37500,1451,3.87,1186,81.73,132,9.12,41,2.85,91,6.3,91,6,V
-118.375737502,34.0366025440001,5522,187,,7,LA,,8.802,,B,"LOS ANGELES, JCT. RTE. 10, SANTA MONICA FREEWAY",37500,1451,3.87,1186,81.73,132,9.12,41,2.85,91,6.3,91,6,V
-118.373920179,34.0374094800001,5523,187,,7,LA,,8.905,,B,"LOS ANGELES, CADILLAC AVENUE",46500,1483,3.19,1210,81.58,162,10.93,34,2.31,77,5.18,89,6,V
-118.374200534,34.0374754050001,5524,187,,7,LA,,8.905,,B,"LOS ANGELES, CADILLAC AVENUE",46500,1483,3.19,1210,81.58,162,10.93,34,2.31,77,5.18,89,6,V
-116.627472077,32.576298089,5525,188,,11,SD,,0,,A,MEXICAN BOUNDARY,7800,803,10.3,224,27.9,214,26.6,16,2,349,43.5,150,96,E
-116.627472077,32.576298089,5526,188,,11,SD,,0,,A,MEXICAN BOUNDARY,7800,803,10.3,224,27.9,214,26.6,16,2,349,43.5,150,96,E
-116.643229803,32.5980327730001,5527,188,,11,SD,,1.85,,B,JCT. RTE. 94,6900,711,10.3,198,27.9,189,26.6,14,2,309,43.5,133,96,E
-116.643229803,32.5980327730001,5528,188,,11,SD,,1.85,,B,JCT. RTE. 94,6900,711,10.3,198,27.9,189,26.6,14,2,309,43.5,133,96,E
-117.251305659,34.228321334,5529,189,,8,SBD,,0,,A,JCT. RTE. 18,3600,216,6,206,95.6,10,4.4,0,0,0,0,8,88,V
-117.251305659,34.228321334,5530,189,,8,SBD,,0,,A,JCT. RTE. 18,3600,216,6,206,95.6,10,4.4,0,0,0,0,8,88,V
-117.189595736,34.2485677450001,5531,189,,8,SBD,,5.565,,B,JCT. RTE. 173,4650,186,4,145,78,41,22,0,0,0,0,9,86,V
-117.189595736,34.2485677450001,5532,189,,8,SBD,,5.565,,B,JCT. RTE. 173,4650,186,4,145,78,41,22,0,0,0,0,9,86,V
-119.311007891,36.051282386,5533,190,,6,TUL,,0,,A,"TIPTON, JCT. RTE. 99",5400,1294,23.96,509,39.32,119,9.18,54,4.17,612,47.33,248,21,V
-119.311007891,36.051282386,5534,190,,6,TUL,,0,,A,"TIPTON, JCT. RTE. 99",5400,1294,23.96,509,39.32,119,9.18,54,4.17,612,47.33,248,21,V
-119.143107378,36.0512498890001,5535,190,,6,TUL,,9.474,,B,"POPLAR, COUNTY ROAD 192",3900,642,16.46,249,38.72,58,9.03,19,2.95,317,49.31,126,20,V
-119.143107378,36.0512498890001,5536,190,,6,TUL,,9.474,,B,"POPLAR, COUNTY ROAD 192",3900,642,16.46,249,38.72,58,9.03,19,2.95,317,49.31,126,20,V
-119.143107378,36.0512498890001,5537,190,,6,TUL,,9.474,,A,"POPLAR, COUNTY ROAD 192",5700,855,15,416,48.63,69,8.1,26,3.01,344,40.26,143,20,V
-119.143107378,36.0512498890001,5538,190,,6,TUL,,9.474,,A,"POPLAR, COUNTY ROAD 192",5700,855,15,416,48.63,69,8.1,26,3.01,344,40.26,143,20,V
-119.038991911,36.0515703250001,5539,190,,6,TUL,R,15.241,,B,"PORTERVILLE, JCT. RTE. 65",9900,1076,10.87,600,55.74,100,9.31,33,3.1,343,31.85,153,20,V
-119.039009314,36.051748832,5540,190,,6,TUL,R,15.241,,B,"PORTERVILLE, JCT. RTE. 65",9900,1076,10.87,600,55.74,100,9.31,33,3.1,343,31.85,153,20,V
-119.038991911,36.0515703250001,5541,190,,6,TUL,R,15.241,,A,"PORTERVILLE, JCT. RTE. 65",27500,2090,7.6,1065,50.96,178,8.5,76,3.64,771,36.9,331,20,V
-119.039009314,36.051748832,5542,190,,6,TUL,R,15.241,,A,"PORTERVILLE, JCT. RTE. 65",27500,2090,7.6,1065,50.96,178,8.5,76,3.64,771,36.9,331,20,V
-118.981589094,36.051145789,5543,190,,6,TUL,,18.453,,B,HOSPITAL ROAD,12000,960,8,624,65,62,6.5,24,2.5,250,26,117,14,E
-118.981663212,36.051291903,5544,190,,6,TUL,,18.453,,B,HOSPITAL ROAD,12000,960,8,624,65,62,6.5,24,2.5,250,26,117,14,E
-118.981589094,36.051145789,5545,190,,6,TUL,,18.453,,A,HOSPITAL ROAD,10600,1405,13.25,1072,76.33,108,7.7,49,3.49,175,12.47,115,20,V
-118.981663212,36.051291903,5546,190,,6,TUL,,18.453,,A,HOSPITAL ROAD,10600,1405,13.25,1072,76.33,108,7.7,49,3.49,175,12.47,115,20,V
-118.915168792,36.0563961,5547,190,,6,TUL,,22.55,,A,GOVERNMENT ROAD TO SUCCESS DAM,6400,803,12.54,589,73.29,77,9.65,36,4.48,101,12.59,68,20,V
-118.915168792,36.0563961,5548,190,,6,TUL,,22.55,,A,GOVERNMENT ROAD TO SUCCESS DAM,6400,803,12.54,589,73.29,77,9.65,36,4.48,101,12.59,68,20,V
-118.807631002,36.1390372400001,5549,190,,6,TUL,R,32.704,,B,BALCH PARK DRIVE,2950,222,7.54,170,76.78,34,15.17,11,4.74,7,3.32,13,20,V
-118.807631002,36.1390372400001,5550,190,,6,TUL,R,32.704,,B,BALCH PARK DRIVE,2950,222,7.54,170,76.78,34,15.17,11,4.74,7,3.32,13,20,V
-118.807631002,36.1390372400001,5551,190,,6,TUL,R,32.704,,A,BALCH PARK DRIVE,980,87,8.87,77,88.37,6,6.98,3,3.49,1,1.16,4,20,V
-118.807631002,36.1390372400001,5552,190,,6,TUL,R,32.704,,A,BALCH PARK DRIVE,980,87,8.87,77,88.37,6,6.98,3,3.49,1,1.16,4,20,V
-118.616645452,36.139558494,5553,190,,6,TUL,,47.98,,B,CAMP NELSON ROAD,830,98,11.83,84,85.57,6,6.19,6,6.19,2,2.06,5,20,E
-118.616645452,36.139558494,5554,190,,6,TUL,,47.98,,B,CAMP NELSON ROAD,830,98,11.83,84,85.57,6,6.19,6,6.19,2,2.06,5,20,E
-118.616645452,36.139558494,5555,190,,6,TUL,,47.98,,A,CAMP NELSON ROAD,410,46,11.22,37,80.43,4,8.7,3,6.52,2,4.35,3,20,V
-118.616645452,36.139558494,5556,190,,6,TUL,,47.98,,A,CAMP NELSON ROAD,410,46,11.22,37,80.43,4,8.7,3,6.52,2,4.35,3,20,V
-118.544764311,36.1233653630001,5557,190,,6,TUL,,56.567,,B,QUAKING ASPEN CAMP,310,34,10.97,29,85.29,2,5.88,2,5.88,1,2.94,2,20,E
